subject,pred,gold,correct
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,C,B,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,B,0
high_school_macroeconomics,A,B,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,D,B,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,B,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,B,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,C,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,D,C,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,B,C,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,C,D,0
high_school_macroeconomics,D,A,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,B,A,0
high_school_macroeconomics,A,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,C,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,B,0
high_school_macroeconomics,C,A,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,B,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,B,0
high_school_macroeconomics,C,B,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,D,B,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,A,D,0
high_school_macroeconomics,B,D,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,C,D,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,D,0
high_school_macroeconomics,C,A,0
high_school_macroeconomics,C,C,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,D,C,0
high_school_macroeconomics,D,A,0
high_school_macroeconomics,C,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,A,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,C,B,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,C,A,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,B,D,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,C,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,B,B,1
high_school_macroeconomics,C,B,0
high_school_macroeconomics,B,C,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,D,D,1
high_school_macroeconomics,A,C,0
high_school_macroeconomics,A,C,0
high_school_macroeconomics,D,D,1
high_school_macroeconomics,C,D,0
high_school_macroeconomics,B,B,1
high_school_macroeconomics,A,A,1
high_school_mathematics,C,D,0
high_school_mathematics,A,C,0
high_school_mathematics,A,A,1
high_school_mathematics,B,B,1
high_school_mathematics,C,C,1
high_school_mathematics,A,B,0
high_school_mathematics,A,C,0
high_school_mathematics,N/A,A,0
high_school_mathematics,A,C,0
high_school_mathematics,N/A,B,0
high_school_mathematics,A,D,0
high_school_mathematics,C,D,0
high_school_mathematics,D,D,1
high_school_mathematics,C,B,0
high_school_mathematics,B,D,0
high_school_mathematics,D,D,1
high_school_mathematics,N/A,A,0
high_school_mathematics,N/A,B,0
high_school_mathematics,C,A,0
high_school_mathematics,D,B,0
high_school_mathematics,D,D,1
high_school_mathematics,C,B,0
high_school_mathematics,D,D,1
high_school_mathematics,N/A,B,0
high_school_mathematics,N/A,A,0
high_school_mathematics,A,C,0
high_school_mathematics,A,D,0
high_school_mathematics,C,C,1
high_school_mathematics,D,C,0
high_school_mathematics,D,D,1
high_school_mathematics,C,C,1
high_school_mathematics,N/A,A,0
high_school_mathematics,D,D,1
high_school_mathematics,D,A,0
high_school_mathematics,D,A,0
high_school_mathematics,C,D,0
high_school_mathematics,D,C,0
high_school_mathematics,A,C,0
high_school_mathematics,A,A,1
high_school_mathematics,D,A,0
high_school_mathematics,N/A,B,0
high_school_mathematics,D,C,0
high_school_mathematics,D,B,0
high_school_mathematics,A,C,0
high_school_mathematics,B,C,0
high_school_mathematics,C,D,0
high_school_mathematics,D,D,1
high_school_mathematics,B,A,0
high_school_mathematics,A,D,0
high_school_mathematics,D,B,0
high_school_mathematics,D,D,1
high_school_mathematics,D,A,0
high_school_mathematics,N/A,B,0
high_school_mathematics,C,C,1
high_school_mathematics,B,C,0
high_school_mathematics,C,A,0
high_school_mathematics,C,B,0
high_school_mathematics,C,B,0
high_school_mathematics,B,B,1
high_school_mathematics,N/A,C,0
high_school_mathematics,B,D,0
high_school_mathematics,B,B,1
